代码,日期,收盘价,rf
708,2005/4/6,4.25,0.000033
708,2005/4/7,4.33,0.000032
708,2005/4/8,4.41,0.000032
708,2005/4/11,4.45,0.000032
708,2005/4/12,4.42,0.000032
708,2005/4/13,4.56,0.000032
708,2005/4/14,4.46,0.00003
708,2005/4/15,4.18,0.00003
708,2005/4/18,4.09,0.00003
708,2005/4/19,4.16,0.00003
708,2005/4/20,4.58,0.00003
708,2005/4/21,4.12,0.000032
708,2005/4/22,3.71,0.000032
708,2005/4/25,3.34,0.000032
708,2005/4/26,3.18,0.000032
708,2005/4/27,3.08,0.000032
708,2005/4/28,3.12,0.00003
708,2005/4/29,3.24,0.00003
708,2005/5/9,3.24,0.00003
708,2005/5/10,3.15,0.00003
708,2005/5/11,3.05,0.00003
708,2005/5/12,3.06,0.000033
708,2005/5/13,3.08,0.000033
708,2005/5/16,3.06,0.000033
708,2005/5/17,3.18,0.000033
708,2005/5/18,3.2,0.000033
708,2005/5/19,3.15,0.000033
708,2005/5/20,3.11,0.000033
708,2005/5/23,3.01,0.000033
708,2005/5/24,3.1,0.000033
708,2005/5/25,3.17,0.000033
708,2005/5/26,3.17,0.000033
708,2005/5/27,3.16,0.000033
708,2005/5/30,3.24,0.000033
708,2005/5/31,3.21,0.000033
708,2005/6/1,3.12,0.000033
708,2005/6/2,3.15,0.000032
708,2005/6/3,3.11,0.000032
708,2005/6/6,3.12,0.000032
708,2005/6/7,3.19,0.000032
708,2005/6/8,,0.000032
708,2005/6/9,3.51,0.00003
708,2005/6/10,3.4,0.00003
708,2005/6/13,3.38,0.00003
708,2005/6/14,3.3,0.00003
708,2005/6/15,3.29,0.00003
708,2005/6/16,3.23,0.00003
708,2005/6/17,3.22,0.00003
708,2005/6/20,3.3,0.00003
708,2005/6/21,3.21,0.00003
708,2005/6/22,3.18,0.00003
708,2005/6/23,3.15,0.000032
708,2005/6/24,3.16,0.000032
708,2005/6/27,3.2,0.000032
708,2005/6/28,3.12,0.000032
708,2005/6/29,3.06,0.000032
708,2005/6/30,2.94,0.000033
708,2005/7/1,2.65,0.000033
708,2005/7/4,2.67,0.000033
708,2005/7/5,2.61,0.000033
708,2005/7/6,2.57,0.000033
708,2005/7/7,2.57,0.000032
708,2005/7/8,2.5,0.000032
708,2005/7/11,2.51,0.000032
708,2005/7/12,2.57,0.000032
708,2005/7/13,2.66,0.000032
708,2005/7/14,2.63,0.000031
708,2005/7/15,2.6,0.000031
708,2005/7/18,2.4,0.000031
708,2005/7/19,2.44,0.000031
708,2005/7/20,2.48,0.000031
708,2005/7/21,2.6,0.000031
708,2005/7/22,2.62,0.000031
708,2005/7/25,2.64,0.000031
708,2005/7/26,2.68,0.000031
708,2005/7/27,2.81,0.000031
708,2005/7/28,2.74,0.00003
708,2005/7/29,2.72,0.00003
708,2005/8/1,2.77,0.00003
708,2005/8/2,2.78,0.00003
708,2005/8/3,2.82,0.00003
708,2005/8/4,2.76,0.00003
708,2005/8/5,2.83,0.00003
708,2005/8/8,2.94,0.00003
708,2005/8/9,3.15,0.00003
708,2005/8/10,3.19,0.00003
708,2005/8/11,3.19,0.00003
708,2005/8/12,3.14,0.00003
708,2005/8/15,3.19,0.00003
708,2005/8/16,3.19,0.00003
708,2005/8/17,3.34,0.00003
708,2005/8/18,3.14,0.000029
708,2005/8/19,3.12,0.000029
708,2005/8/22,3.17,0.000029
708,2005/8/23,3.34,0.000029
708,2005/8/24,3.25,0.000029
708,2005/8/25,3.25,0.00003
708,2005/8/26,,0.00003
708,2005/8/29,,0.00003
708,2005/8/30,,0.00003
708,2005/8/31,3.58,0.00003
708,2005/9/1,3.63,0.00003
708,2005/9/2,3.7,0.00003
708,2005/9/5,3.65,0.00003
708,2005/9/6,3.47,0.00003
708,2005/9/7,3.55,0.00003
708,2005/9/8,3.6,0.00003
708,2005/9/9,3.47,0.00003
708,2005/9/12,3.49,0.00003
708,2005/9/13,3.6,0.00003
708,2005/9/14,3.63,0.00003
708,2005/9/15,3.63,0.000031
708,2005/9/16,3.57,0.000031
708,2005/9/19,3.66,0.000031
708,2005/9/20,3.68,0.000031
708,2005/9/21,3.56,0.000031
708,2005/9/22,3.33,0.000032
708,2005/9/23,3.24,0.000032
708,2005/9/26,3.25,0.000032
708,2005/9/27,3.04,0.000032
708,2005/9/28,3.08,0.000032
708,2005/9/29,3.17,0.000032
708,2005/9/30,3.15,0.000032
708,2005/10/10,3.03,0.000032
708,2005/10/11,3.14,0.000032
708,2005/10/12,3.17,0.000032
708,2005/10/13,3.12,0.000032
708,2005/10/14,3.05,0.000032
708,2005/10/17,3.04,0.000032
708,2005/10/18,3.19,0.000032
708,2005/10/19,3.13,0.000032
708,2005/10/20,3.2,0.000032
708,2005/10/21,3.18,0.000032
708,2005/10/24,3.23,0.000032
708,2005/10/25,3.07,0.000032
708,2005/10/26,3.06,0.000032
708,2005/10/27,3.1,0.000032
708,2005/10/28,3.32,0.000032
708,2005/10/31,,0.000032
708,2005/11/1,,0.000032
708,2005/11/2,,0.000032
708,2005/11/3,,0.000034
708,2005/11/4,,0.000034
708,2005/11/7,,0.000034
708,2005/11/8,,0.000034
708,2005/11/9,,0.000034
708,2005/11/10,,0.000037
708,2005/11/11,,0.000037
708,2005/11/14,,0.000037
708,2005/11/15,,0.000037
708,2005/11/16,,0.000037
708,2005/11/17,,0.000041
708,2005/11/18,,0.000041
708,2005/11/21,,0.000041
708,2005/11/22,,0.000041
708,2005/11/23,,0.000041
708,2005/11/24,,0.000044
708,2005/11/25,,0.000044
708,2005/11/28,,0.000044
708,2005/11/29,,0.000044
708,2005/11/30,,0.000044
708,2005/12/1,,0.00005
708,2005/12/2,,0.00005
708,2005/12/5,3.65,0.00005
708,2005/12/6,3.67,0.00005
708,2005/12/7,3.66,0.00005
708,2005/12/8,3.68,0.00005
708,2005/12/9,3.68,0.00005
708,2005/12/12,3.68,0.00005
708,2005/12/13,3.68,0.00005
708,2005/12/14,3.66,0.00005
708,2005/12/15,3.65,0.00005
708,2005/12/16,3.66,0.00005
708,2005/12/19,3.68,0.00005
708,2005/12/20,3.7,0.00005
708,2005/12/21,3.71,0.00005
708,2005/12/22,3.71,0.00005
708,2005/12/23,3.7,0.00005
708,2005/12/26,3.69,0.00005
708,2005/12/27,3.7,0.00005
708,2005/12/28,3.7,0.00005
708,2005/12/29,3.72,0.00005
708,2005/12/30,,0.00005
708,2006/1/4,,0.00005
708,2006/1/5,,0.00005
708,2006/1/6,,0.00005
708,2006/1/9,,0.00005
708,2006/1/10,,0.00005
708,2006/1/11,,0.00005
708,2006/1/12,,0.00005
708,2006/1/13,,0.00005
708,2006/1/16,,0.00005
708,2006/1/17,,0.00005
708,2006/1/18,,0.00005
708,2006/1/19,,0.00005
708,2006/1/20,,0.00005
708,2006/1/23,,0.00005
708,2006/1/24,,0.00005
708,2006/1/25,,0.00005
708,2006/2/6,,0.00005
708,2006/2/7,3.78,0.00005
708,2006/2/8,3.72,0.00005
708,2006/2/9,3.7,0.000047
708,2006/2/10,3.67,0.000047
708,2006/2/13,3.68,0.000047
708,2006/2/14,3.71,0.000047
708,2006/2/15,,0.000047
708,2006/2/16,3.77,0.000047
708,2006/2/17,3.72,0.000047
708,2006/2/20,3.71,0.000047
708,2006/2/21,3.76,0.000047
708,2006/2/22,3.78,0.000047
708,2006/2/23,3.75,0.000048
708,2006/2/24,3.77,0.000048
708,2006/2/27,3.77,0.000048
708,2006/2/28,3.76,0.000048
708,2006/3/1,3.75,0.000048
708,2006/3/2,3.74,0.000047
708,2006/3/3,3.74,0.000047
708,2006/3/6,3.73,0.000047
708,2006/3/7,3.72,0.000047
708,2006/3/8,3.7,0.000047
708,2006/3/9,3.71,0.000047
708,2006/3/10,3.71,0.000047
708,2006/3/13,3.7,0.000047
708,2006/3/14,3.7,0.000047
708,2006/3/15,3.71,0.000047
708,2006/3/16,3.71,0.000047
708,2006/3/17,3.71,0.000047
708,2006/3/20,3.72,0.000047
708,2006/3/21,3.7,0.000047
708,2006/3/22,3.7,0.000047
708,2006/3/23,3.69,0.000048
708,2006/3/24,3.71,0.000048
708,2006/3/27,3.7,0.000048
708,2006/3/28,3.71,0.000048
708,2006/3/29,3.75,0.000048
708,2006/3/30,3.71,0.00005
708,2006/3/31,3.71,0.00005
708,2006/4/3,3.71,0.00005
708,2006/4/4,3.71,0.00005
708,2006/4/5,3.71,0.00005
708,2006/4/6,3.72,0.00005
708,2006/4/7,3.71,0.00005
708,2006/4/10,3.82,0.00005
708,2006/4/11,3.84,0.00005
708,2006/4/12,4.14,0.00005
708,2006/4/13,3.98,0.000051
708,2006/4/14,4.16,0.000051
708,2006/4/17,4.11,0.000051
708,2006/4/18,4.04,0.000051
708,2006/4/19,4.01,0.000051
708,2006/4/20,,0.000052
708,2006/4/21,4.06,0.000052
708,2006/4/24,4.03,0.000052
708,2006/4/25,3.93,0.000052
708,2006/4/26,4.01,0.000052
708,2006/4/27,3.95,0.000054
708,2006/4/28,4.2,0.000054
708,2006/5/8,4.54,0.000054
708,2006/5/9,4.99,0.000054
708,2006/5/10,5.49,0.000054
708,2006/5/11,6.04,0.000055
708,2006/5/12,6.01,0.000055
708,2006/5/15,5.88,0.000055
708,2006/5/16,5.5,0.000055
708,2006/5/17,5.63,0.000055
708,2006/5/18,5.73,0.000055
708,2006/5/19,6.17,0.000055
708,2006/5/22,6.26,0.000055
708,2006/5/23,5.63,0.000055
708,2006/5/24,5.12,0.000055
708,2006/5/25,5.01,0.000056
708,2006/5/26,5.11,0.000056
708,2006/5/29,5.46,0.000056
708,2006/5/30,5.4,0.000056
708,2006/5/31,5.64,0.000056
708,2006/6/1,5.8,0.000057
708,2006/6/2,5.83,0.000057
708,2006/6/5,5.68,0.000057
708,2006/6/6,5.6,0.000057
708,2006/6/7,5.04,0.000057
708,2006/6/8,4.94,0.000058
708,2006/6/9,4.83,0.000058
708,2006/6/12,4.88,0.000058
708,2006/6/13,4.91,0.000058
708,2006/6/14,4.71,0.000058
708,2006/6/15,4.71,0.000059
708,2006/6/16,4.91,0.000059
708,2006/6/19,4.92,0.000059
708,2006/6/20,4.89,0.000059
708,2006/6/21,4.86,0.000059
708,2006/6/22,4.99,0.000062
708,2006/6/23,5.01,0.000062
708,2006/6/26,5.42,0.000062
708,2006/6/27,5.3,0.000062
708,2006/6/28,5.44,0.000062
708,2006/6/29,5.51,0.000064
708,2006/6/30,5.36,0.000064
708,2006/7/3,5.47,0.000064
708,2006/7/4,5.53,0.000064
708,2006/7/5,5.42,0.000064
708,2006/7/6,5.6,0.000066
708,2006/7/7,5.82,0.000066
708,2006/7/10,5.73,0.000066
708,2006/7/11,5.65,0.000066
708,2006/7/12,5.86,0.000066
708,2006/7/13,5.96,0.000065
708,2006/7/14,6.4,0.000065
708,2006/7/17,6.37,0.000065
708,2006/7/18,6.18,0.000065
708,2006/7/19,5.78,0.000065
708,2006/7/20,5.79,0.000065
708,2006/7/21,5.69,0.000065
708,2006/7/24,5.75,0.000065
708,2006/7/25,5.83,0.000065
708,2006/7/26,5.76,0.000065
708,2006/7/27,5.7,0.000065
708,2006/7/28,5.76,0.000065
708,2006/7/31,5.64,0.000065
708,2006/8/1,5.48,0.000065
708,2006/8/2,5.65,0.000065
708,2006/8/3,5.63,0.000066
708,2006/8/4,5.14,0.000066
708,2006/8/7,4.93,0.000066
708,2006/8/8,5.09,0.000066
708,2006/8/9,5.06,0.000066
708,2006/8/10,5.19,0.000066
708,2006/8/11,5.18,0.000066
708,2006/8/14,5.03,0.000066
708,2006/8/15,5.17,0.000066
708,2006/8/16,5.35,0.000066
708,2006/8/17,5.6,0.000068
708,2006/8/18,5.38,0.000068
708,2006/8/21,5.29,0.000068
708,2006/8/22,5.29,0.000068
708,2006/8/23,5.3,0.000068
708,2006/8/24,5.29,0.000069
708,2006/8/25,5.33,0.000069
708,2006/8/28,5.54,0.000069
708,2006/8/29,5.44,0.000069
708,2006/8/30,5.48,0.000069
708,2006/8/31,5.61,0.000069
708,2006/9/1,5.6,0.000069
708,2006/9/4,5.62,0.000069
708,2006/9/5,5.63,0.000069
708,2006/9/6,5.59,0.000069
708,2006/9/7,5.38,0.000068
708,2006/9/8,5.3,0.000068
708,2006/9/11,5.29,0.000068
708,2006/9/12,5.34,0.000068
708,2006/9/13,5.34,0.000068
708,2006/9/14,5.54,0.000067
708,2006/9/15,5.6,0.000067
708,2006/9/18,5.61,0.000067
708,2006/9/19,5.5,0.000067
708,2006/9/20,5.44,0.000067
708,2006/9/21,5.41,0.000067
708,2006/9/22,5.3,0.000067
708,2006/9/25,5.37,0.000067
708,2006/9/26,5.32,0.000067
708,2006/9/27,5.34,0.000067
708,2006/9/28,5.38,0.000067
708,2006/9/29,5.39,0.000067
708,2006/10/9,5.53,0.000072
708,2006/10/10,5.55,0.000072
708,2006/10/11,5.7,0.000072
708,2006/10/12,5.89,0.000072
708,2006/10/13,5.85,0.000072
708,2006/10/16,5.77,0.000072
708,2006/10/17,5.64,0.000073
708,2006/10/18,5.79,0.000073
708,2006/10/19,5.74,0.000073
708,2006/10/20,5.65,0.000073
708,2006/10/23,5.45,0.000073
708,2006/10/24,5.6,0.000073
708,2006/10/25,5.57,0.000073
708,2006/10/26,5.74,0.000073
708,2006/10/27,5.82,0.000073
708,2006/10/30,5.9,0.000073
708,2006/10/31,5.66,0.000073
708,2006/11/1,5.7,0.000073
708,2006/11/2,5.82,0.000073
708,2006/11/3,5.75,0.000073
708,2006/11/6,6,0.000073
708,2006/11/7,5.83,0.000074
708,2006/11/8,5.84,0.000074
708,2006/11/9,5.8,0.000075
708,2006/11/10,5.61,0.000075
708,2006/11/13,5.22,0.000075
708,2006/11/14,5.29,0.000076
708,2006/11/15,5.41,0.000076
708,2006/11/16,5.28,0.000076
708,2006/11/17,,0.000076
708,2006/11/20,5.3,0.000076
708,2006/11/21,5.34,0.000076
708,2006/11/22,5.38,0.000076
708,2006/11/23,5.37,0.000077
708,2006/11/24,5.35,0.000077
708,2006/11/27,5.47,0.000077
708,2006/11/28,5.43,0.000077
708,2006/11/29,5.46,0.000077
708,2006/11/30,5.68,0.000077
708,2006/12/1,5.76,0.000077
708,2006/12/4,5.79,0.000077
708,2006/12/5,5.76,0.000077
708,2006/12/6,5.55,0.000077
708,2006/12/7,5.56,0.000077
708,2006/12/8,5.34,0.000077
708,2006/12/11,5.46,0.000077
708,2006/12/12,5.48,0.000077
708,2006/12/13,5.43,0.000077
708,2006/12/14,5.5,0.000077
708,2006/12/15,5.62,0.000077
708,2006/12/18,5.68,0.000077
708,2006/12/19,5.71,0.000077
708,2006/12/20,5.81,0.000077
708,2006/12/21,5.71,0.000077
708,2006/12/22,5.61,0.000077
708,2006/12/25,5.61,0.000077
708,2006/12/26,5.88,0.000077
708,2006/12/27,5.9,0.000077
708,2006/12/28,5.76,0.000077
708,2006/12/29,5.9,0.000077
708,2007/1/4,6.35,0.000077
708,2007/1/5,6.61,0.000077
708,2007/1/8,6.73,0.000077
708,2007/1/9,6.98,0.000077
708,2007/1/10,7.01,0.000077
708,2007/1/11,6.86,0.000077
708,2007/1/12,6.43,0.000077
708,2007/1/15,6.93,0.000077
708,2007/1/16,6.92,0.000077
708,2007/1/17,7.57,0.000077
708,2007/1/18,7.4,0.000077
708,2007/1/19,7.75,0.000077
708,2007/1/22,8.53,0.000077
708,2007/1/23,8.83,0.000077
708,2007/1/24,8.76,0.000077
708,2007/1/25,8.05,0.000077
708,2007/1/26,8.52,0.000077
708,2007/1/29,8.81,0.000077
708,2007/1/30,8.56,0.000077
708,2007/1/31,7.83,0.000077
708,2007/2/1,7.77,0.000077
708,2007/2/2,7.49,0.000077
708,2007/2/5,7.43,0.000077
708,2007/2/6,7.99,0.000077
708,2007/2/7,7.9,0.000077
708,2007/2/8,7.98,0.000077
708,2007/2/9,7.79,0.000078
708,2007/2/12,7.92,0.000079
708,2007/2/13,8.16,0.000079
708,2007/2/14,8.35,0.000079
708,2007/2/15,8.48,0.000079
708,2007/2/16,8.58,0.000079
708,2007/2/26,9.44,0.000078
708,2007/2/27,8.5,0.000078
708,2007/2/28,9.35,0.000078
708,2007/3/1,9.21,0.000078
708,2007/3/2,9.07,0.000078
708,2007/3/5,8.71,0.000078
708,2007/3/6,8.84,0.000078
708,2007/3/7,8.98,0.000077
708,2007/3/8,9.22,0.000077
708,2007/3/9,9.28,0.000077
708,2007/3/12,9.75,0.000077
708,2007/3/13,9.55,0.000077
708,2007/3/14,9.7,0.000077
708,2007/3/15,10.07,0.000077
708,2007/3/16,9.71,0.000077
708,2007/3/19,9.66,0.000078
708,2007/3/20,9.68,0.000078
708,2007/3/21,9.62,0.000078
708,2007/3/22,9.86,0.000078
708,2007/3/23,10.85,0.000078
708,2007/3/26,11.62,0.000078
708,2007/3/27,11.38,0.000078
708,2007/3/28,11.76,0.000078
708,2007/3/29,11.35,0.000078
708,2007/3/30,11.37,0.000078
708,2007/4/2,11.83,0.000078
708,2007/4/3,11.7,0.000078
708,2007/4/4,11.54,0.000078
708,2007/4/5,11.78,0.000079
708,2007/4/6,11.84,0.000079
708,2007/4/9,12.2,0.000079
708,2007/4/10,12.8,0.000079
708,2007/4/11,12.81,0.000079
708,2007/4/12,12.74,0.000079
708,2007/4/13,12.62,0.000079
708,2007/4/16,12.99,0.000079
708,2007/4/17,12.95,0.000079
708,2007/4/18,,0.00008
708,2007/4/19,13.44,0.00008
708,2007/4/20,13.95,0.000081
708,2007/4/23,14.25,0.000081
708,2007/4/24,14.48,0.000081
708,2007/4/25,13.94,0.000082
708,2007/4/26,13.85,0.000081
708,2007/4/27,13.56,0.000081
708,2007/4/30,13.39,0.000081
708,2007/5/8,13.77,0.000081
708,2007/5/9,13.79,0.000081
708,2007/5/10,14.94,0.000081
708,2007/5/11,14.33,0.000081
708,2007/5/14,14.12,0.000081
708,2007/5/15,13.4,0.000081
708,2007/5/16,13.81,0.000081
708,2007/5/17,14.06,0.000081
708,2007/5/18,14.06,0.000081
708,2007/5/21,14.46,0.000082
708,2007/5/22,15.19,0.000082
708,2007/5/23,15.18,0.000083
708,2007/5/24,15.3,0.000083
708,2007/5/25,15.53,0.000083
708,2007/5/28,16.34,0.000083
708,2007/5/29,16.47,0.000083
708,2007/5/30,14.82,0.000083
708,2007/5/31,14.9,0.000083
708,2007/6/1,13.45,0.000083
708,2007/6/4,12.11,0.000084
708,2007/6/5,12.54,0.000084
708,2007/6/6,12.62,0.000084
708,2007/6/7,13.25,0.000084
708,2007/6/8,13.34,0.000084
708,2007/6/11,13.38,0.000084
708,2007/6/12,13.91,0.000084
708,2007/6/13,14.27,0.000084
708,2007/6/14,13.8,0.000084
708,2007/6/15,13.5,0.000084
708,2007/6/18,13.79,0.000084
708,2007/6/19,13.79,0.000084
708,2007/6/20,13.86,0.000084
708,2007/6/21,14.82,0.000084
708,2007/6/22,13.74,0.000084
708,2007/6/25,12.37,0.000084
708,2007/6/26,12.57,0.000084
708,2007/6/27,12.69,0.000084
708,2007/6/28,12.01,0.000084
708,2007/6/29,11.81,0.000085
708,2007/7/2,11.88,0.000085
708,2007/7/3,12.23,0.000085
708,2007/7/4,12.19,0.000085
708,2007/7/5,11.56,0.000085
708,2007/7/6,12.05,0.000085
708,2007/7/9,12.37,0.000086
708,2007/7/10,11.85,0.000086
708,2007/7/11,11.72,0.000086
708,2007/7/12,11.72,0.000086
708,2007/7/13,11.8,0.000086
708,2007/7/16,11.6,0.000086
708,2007/7/17,11.8,0.000086
708,2007/7/18,12.06,0.000086
708,2007/7/19,11.9,0.000086
708,2007/7/20,12.24,0.000086
708,2007/7/23,13.46,0.000087
708,2007/7/24,13.1,0.000087
708,2007/7/25,13.69,0.000087
708,2007/7/26,14.28,0.000087
