,return,VaR_RM,VaR_GN,VaR_HS,VaR_EVT
476,0.05406866852455394,0.0,0.0,0.0,0.0
477,0.05403945011273059,0.0,0.0,0.0,0.0
478,0.054010263262682656,0.0,0.0,0.0,0.0
479,0.16185598354110375,0.0,0.0,0.0,0.0
480,-0.269905696916517,0.0,0.0,0.0,0.0
481,0.0,0.0,0.0,0.0,0.0
482,-0.10816658707408777,0.0,0.0,0.0,0.0
483,0.05409791854953383,0.0,0.0,0.0,0.0
484,0.0,0.0,0.0,0.0,0.0
485,-0.10822511878849639,0.0,0.0,0.0,0.0
486,0.16229378731305033,0.0,0.0,0.0,0.0
487,0.10804971337541325,0.0,0.0,0.0,0.0
488,0.16185598354110375,0.0,0.0,0.0,0.0
489,0.053893830461015924,0.0,0.0,0.0,0.0
490,-0.10781672203452608,0.0,0.0,0.0,0.0
491,-0.053951984044076085,0.0,0.0,0.0,0.0
492,0.10787487561758624,0.0,0.0,0.0,0.0
493,-0.05392289157351016,0.0,0.0,0.0,0.0
494,-0.053951984044076085,0.0,0.0,0.0,0.0
495,0.16176870607860216,0.0,0.0,0.0,0.0
496,0.269034329610518,0.0,0.0,0.0,0.0
497,0.10741139593375415,0.0,0.0,0.0,0.0
498,-0.21493828801442127,0.0,0.0,0.0,0.0
499,-0.16150743752985086,0.0,0.0,0.0,0.0
500,0.053864800656011624,0.0,0.0,0.0,0.0
501,-0.053864800656011624,0.0,0.0,0.0,0.0
502,0.1077006027637939,0.0,0.0,0.0,0.0
503,0.376041270413241,0.0,0.0,0.0,0.0
504,-0.10729614763276274,0.0,0.0,0.0,0.0
505,0.48192864359490883,0.0,0.0,0.0,0.0
506,0.266737954897156,0.0,0.0,0.0,0.0
507,-0.10660981819978765,0.0,0.0,0.0,0.0
